match_id,match_date_utc,competition_name,competition_type,competition_stage,home_team_id,home_team_code,home_team_name,home_team_name_en,away_team_id,away_team_code,away_team_name,away_team_name_en,home_score_ft,away_score_ft,result_90m,result_final,venue,city,country,neutral_flag,source,source_match_id
19691022-ger-sco-fifa-world-cup-qualification,1969-10-22T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,ger,GER,德国,Germany,sco,SCO,苏格兰,Scotland,3,2,home,home,Hamburg,Hamburg,Germany,0,martj42/international_results,1969-10-22__germany__scotland
19691030-alg-mar-friendly,1969-10-30T00:00:00Z,Friendly,friendly,Friendly,alg,ALG,阿尔及利亚,Algeria,mar,MAR,摩洛哥,Morocco,1,0,home,home,Algiers,Algiers,Algeria,0,martj42/international_results,1969-10-30__algeria__morocco
19691101-fra-swe-fifa-world-cup-qualification,1969-11-01T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,fra,FRA,法国,France,swe,SWE,瑞典,Sweden,3,0,home,home,Paris,Paris,France,0,martj42/international_results,1969-11-01__france__sweden
19691102-sui-por-fifa-world-cup-qualification,1969-11-02T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,sui,SUI,瑞士,Switzerland,por,POR,葡萄牙,Portugal,1,1,draw,draw,Bern,Bern,Switzerland,0,martj42/international_results,1969-11-02__switzerland__portugal
19691105-aut-sco-fifa-world-cup-qualification,1969-11-05T00:00:00Z,FIFA World Cup qualification,competitive,FIFA World Cup qualification,aut,AUT,奥地利,Austria,sco,SCO,苏格兰,Scotland,2,0,home,home,Vienna,Vienna,Austria,0,martj42/international_results,1969-11-05__austria__scotland
19691105-mex-bel-friendly,1969-11-05T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,bel,BEL,比利时,Belgium,1,0,home,home,Mexico City,Mexico City,Mexico,0,martj42/international_results,1969-11-05__mexico__belgium
19691105-ned-eng-friendly,1969-11-05T00:00:00Z,Friendly,friendly,Friendly,ned,NED,荷兰,Netherlands,eng,ENG,英格兰,England,0,1,away,away,Amsterdam,Amsterdam,Netherlands,0,martj42/international_results,1969-11-05__netherlands__england
19691109-civ-mar-friendly,1969-11-09T00:00:00Z,Friendly,friendly,Friendly,civ,CIV,科特迪瓦,Cote d'Ivoire,mar,MAR,摩洛哥,Morocco,1,0,home,home,Abidjan,Abidjan,Ivory Coast,0,martj42/international_results,1969-11-09__ivory coast__morocco
19691111-mex-nor-friendly,1969-11-11T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,nor,NOR,挪威,Norway,4,0,home,home,Mexico City,Mexico City,Mexico,0,martj42/international_results,1969-11-11__mexico__norway
19691204-mex-cuw-concacaf-championship,1969-12-04T00:00:00Z,CONCACAF Championship,competitive,CONCACAF Championship,mex,MEX,墨西哥,Mexico,cuw,CUW,库拉索,Curacao,2,2,draw,draw,San José,San José,Costa Rica,1,martj42/international_results,1969-12-04__mexico__curacao
19691210-eng-por-friendly,1969-12-10T00:00:00Z,Friendly,friendly,Friendly,eng,ENG,英格兰,England,por,POR,葡萄牙,Portugal,1,0,home,home,London,London,England,0,martj42/international_results,1969-12-10__england__portugal
19700114-eng-ned-friendly,1970-01-14T00:00:00Z,Friendly,friendly,Friendly,eng,ENG,英格兰,England,ned,NED,荷兰,Netherlands,0,0,draw,draw,London,London,England,0,martj42/international_results,1970-01-14__england__netherlands
19700207-cod-gha-african-cup-of-nations,1970-02-07T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,cod,COD,刚果（金）,DR Congo,gha,GHA,加纳,Ghana,0,2,away,away,Wad Madani,Wad Madani,Sudan,1,martj42/international_results,1970-02-07__dr congo__ghana
19700209-egy-gha-african-cup-of-nations,1970-02-09T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,egy,EGY,埃及,Egypt,gha,GHA,加纳,Ghana,1,1,draw,draw,Wad Madani,Wad Madani,Sudan,1,martj42/international_results,1970-02-09__egypt__ghana
19700211-cod-egy-african-cup-of-nations,1970-02-11T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,cod,COD,刚果（金）,DR Congo,egy,EGY,埃及,Egypt,0,1,away,away,Wad Madani,Wad Madani,Sudan,1,martj42/international_results,1970-02-11__dr congo__egypt
19700211-esp-ger-friendly,1970-02-11T00:00:00Z,Friendly,friendly,Friendly,esp,ESP,西班牙,Spain,ger,GER,德国,Germany,2,0,home,home,Seville,Seville,Spain,0,martj42/international_results,1970-02-11__spain__germany
19700214-gha-civ-african-cup-of-nations,1970-02-14T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,gha,GHA,加纳,Ghana,civ,CIV,科特迪瓦,Cote d'Ivoire,2,1,home,home,Khartoum,Khartoum,Sudan,1,martj42/international_results,1970-02-14__ghana__ivory coast
19700216-egy-civ-african-cup-of-nations,1970-02-16T00:00:00Z,African Cup of Nations,competitive,African Cup of Nations,egy,EGY,埃及,Egypt,civ,CIV,科特迪瓦,Cote d'Ivoire,3,1,home,home,Khartoum,Khartoum,Sudan,1,martj42/international_results,1970-02-16__egypt__ivory coast
19700222-mex-swe-friendly,1970-02-22T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,swe,SWE,瑞典,Sweden,0,0,draw,draw,Mexico City,Mexico City,Mexico,0,martj42/international_results,1970-02-22__mexico__sweden
19700225-bel-eng-friendly,1970-02-25T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,eng,ENG,英格兰,England,1,3,away,away,Brussels,Brussels,Belgium,0,martj42/international_results,1970-02-25__belgium__england
19700301-mex-swe-friendly,1970-03-01T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,swe,SWE,瑞典,Sweden,0,1,away,away,Puebla,Puebla,Mexico,0,martj42/international_results,1970-03-01__mexico__sweden
19700304-bra-arg-friendly,1970-03-04T00:00:00Z,Friendly,friendly,Friendly,bra,BRA,巴西,Brazil,arg,ARG,阿根廷,Argentina,0,2,away,away,Porto Alegre,Porto Alegre,Brazil,0,martj42/international_results,1970-03-04__brazil__argentina
19700308-bra-arg-friendly,1970-03-08T00:00:00Z,Friendly,friendly,Friendly,bra,BRA,巴西,Brazil,arg,ARG,阿根廷,Argentina,2,1,home,home,Rio de Janeiro,Rio de Janeiro,Brazil,0,martj42/international_results,1970-03-08__brazil__argentina
19700402-ksa-qat-gulf-cup,1970-04-02T00:00:00Z,Gulf Cup,competitive,Gulf Cup,ksa,KSA,沙特阿拉伯,Saudi Arabia,qat,QAT,卡塔尔,Qatar,1,1,draw,draw,Isa Town,Isa Town,Bahrain,1,martj42/international_results,1970-04-02__saudi arabia__qatar
19700408-arg-uru-friendly,1970-04-08T00:00:00Z,Friendly,friendly,Friendly,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,2,1,home,home,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1970-04-08__argentina__uruguay
19700412-bra-par-friendly,1970-04-12T00:00:00Z,Friendly,friendly,Friendly,bra,BRA,巴西,Brazil,par,PAR,巴拉圭,Paraguay,0,0,draw,draw,Rio de Janeiro,Rio de Janeiro,Brazil,0,martj42/international_results,1970-04-12__brazil__paraguay
19700415-gha-civ-friendly,1970-04-15T00:00:00Z,Friendly,friendly,Friendly,gha,GHA,加纳,Ghana,civ,CIV,科特迪瓦,Cote d'Ivoire,3,0,home,home,Accra,Accra,Ghana,0,martj42/international_results,1970-04-15__ghana__ivory coast
19700415-uru-arg-friendly,1970-04-15T00:00:00Z,Friendly,friendly,Friendly,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,2,1,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1970-04-15__uruguay__argentina
19700419-gha-civ-friendly,1970-04-19T00:00:00Z,Friendly,friendly,Friendly,gha,GHA,加纳,Ghana,civ,CIV,科特迪瓦,Cote d'Ivoire,1,1,draw,draw,Accra,Accra,Ghana,0,martj42/international_results,1970-04-19__ghana__ivory coast
19700422-sui-esp-friendly,1970-04-22T00:00:00Z,Friendly,friendly,Friendly,sui,SUI,瑞士,Switzerland,esp,ESP,西班牙,Spain,0,1,away,away,Lausanne,Lausanne,Switzerland,0,martj42/international_results,1970-04-22__switzerland__spain
19700425-sco-eng-british-home-championship,1970-04-25T00:00:00Z,British Home Championship,competitive,British Home Championship,sco,SCO,苏格兰,Scotland,eng,ENG,英格兰,England,0,0,draw,draw,Glasgow,Glasgow,Scotland,0,martj42/international_results,1970-04-25__scotland__england
19700429-bra-aut-friendly,1970-04-29T00:00:00Z,Friendly,friendly,Friendly,bra,BRA,巴西,Brazil,aut,AUT,奥地利,Austria,1,0,home,home,Rio de Janeiro,Rio de Janeiro,Brazil,0,martj42/international_results,1970-04-29__brazil__austria
19700429-mex-ecu-friendly,1970-04-29T00:00:00Z,Friendly,friendly,Friendly,mex,MEX,墨西哥,Mexico,ecu,ECU,厄瓜多尔,Ecuador,4,2,home,home,León,León,Mexico,0,martj42/international_results,1970-04-29__mexico__ecuador
19700503-sui-fra-friendly,1970-05-03T00:00:00Z,Friendly,friendly,Friendly,sui,SUI,瑞士,Switzerland,fra,FRA,法国,France,2,1,home,home,Basel,Basel,Switzerland,0,martj42/international_results,1970-05-03__switzerland__france
19700520-col-eng-friendly,1970-05-20T00:00:00Z,Friendly,friendly,Friendly,col,COL,哥伦比亚,Colombia,eng,ENG,英格兰,England,0,4,away,away,Bogotá,Bogotá,Colombia,0,martj42/international_results,1970-05-20__colombia__england
19700524-ecu-eng-friendly,1970-05-24T00:00:00Z,Friendly,friendly,Friendly,ecu,ECU,厄瓜多尔,Ecuador,eng,ENG,英格兰,England,0,2,away,away,Quito,Quito,Ecuador,0,martj42/international_results,1970-05-24__ecuador__england
19700603-ger-mar-fifa-world-cup,1970-06-03T00:00:00Z,FIFA World Cup,competitive,FIFA World Cup,ger,GER,德国,Germany,mar,MAR,摩洛哥,Morocco,2,1,home,home,León,León,Mexico,1,martj42/international_results,1970-06-03__germany__morocco
19700607-bra-eng-fifa-world-cup,1970-06-07T00:00:00Z,FIFA World Cup,competitive,FIFA World Cup,bra,BRA,巴西,Brazil,eng,ENG,英格兰,England,1,0,home,home,Guadalajara,Guadalajara,Mexico,1,martj42/international_results,1970-06-07__brazil__england
19700610-swe-uru-fifa-world-cup,1970-06-10T00:00:00Z,FIFA World Cup,competitive,FIFA World Cup,swe,SWE,瑞典,Sweden,uru,URU,乌拉圭,Uruguay,1,0,home,home,Puebla,Puebla,Mexico,1,martj42/international_results,1970-06-10__sweden__uruguay
19700611-mex-bel-fifa-world-cup,1970-06-11T00:00:00Z,FIFA World Cup,competitive,FIFA World Cup,mex,MEX,墨西哥,Mexico,bel,BEL,比利时,Belgium,1,0,home,home,Mexico City,Mexico City,Mexico,0,martj42/international_results,1970-06-11__mexico__belgium
19700614-eng-ger-fifa-world-cup,1970-06-14T00:00:00Z,FIFA World Cup,competitive,FIFA World Cup,eng,ENG,英格兰,England,ger,GER,德国,Germany,2,3,away,away,León,León,Mexico,1,martj42/international_results,1970-06-14__england__germany
19700617-bra-uru-fifa-world-cup,1970-06-17T00:00:00Z,FIFA World Cup,competitive,FIFA World Cup,bra,BRA,巴西,Brazil,uru,URU,乌拉圭,Uruguay,3,1,home,home,Guadalajara,Guadalajara,Mexico,1,martj42/international_results,1970-06-17__brazil__uruguay
19700620-ger-uru-fifa-world-cup,1970-06-20T00:00:00Z,FIFA World Cup,competitive,FIFA World Cup,ger,GER,德国,Germany,uru,URU,乌拉圭,Uruguay,1,0,home,home,Mexico City,Mexico City,Mexico,1,martj42/international_results,1970-06-20__germany__uruguay
19700802-jpn-kor-merdeka-tournament,1970-08-02T00:00:00Z,Merdeka Tournament,competitive,Merdeka Tournament,jpn,JPN,日本,Japan,kor,KOR,韩国,Korea Republic,1,1,draw,draw,Kuala Lumpur,Kuala Lumpur,Malaysia,1,martj42/international_results,1970-08-02__japan__south korea
19700911-irn-tur-friendly,1970-09-11T00:00:00Z,Friendly,friendly,Friendly,irn,IRN,伊朗,IR Iran,tur,TUR,土耳其,Turkiye,1,1,draw,draw,Tehran,Tehran,Iran,0,martj42/international_results,1970-09-11__iran__turkey
19700930-bra-mex-friendly,1970-09-30T00:00:00Z,Friendly,friendly,Friendly,bra,BRA,巴西,Brazil,mex,MEX,墨西哥,Mexico,2,1,home,home,Rio de Janeiro,Rio de Janeiro,Brazil,0,martj42/international_results,1970-09-30__brazil__mexico
19701007-aut-fra-friendly,1970-10-07T00:00:00Z,Friendly,friendly,Friendly,aut,AUT,奥地利,Austria,fra,FRA,法国,France,1,0,home,home,Vienna,Vienna,Austria,0,martj42/international_results,1970-10-07__austria__france
19701017-ger-tur-uefa-euro-qualification,1970-10-17T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,ger,GER,德国,Germany,tur,TUR,土耳其,Turkiye,1,1,draw,draw,Cologne,Cologne,Germany,0,martj42/international_results,1970-10-17__germany__turkey
19701018-civ-sen-friendly,1970-10-18T00:00:00Z,Friendly,friendly,Friendly,civ,CIV,科特迪瓦,Cote d'Ivoire,sen,SEN,塞内加尔,Senegal,0,1,away,away,Abidjan,Abidjan,Ivory Coast,0,martj42/international_results,1970-10-18__ivory coast__senegal
19701022-par-arg-friendly,1970-10-22T00:00:00Z,Friendly,friendly,Friendly,par,PAR,巴拉圭,Paraguay,arg,ARG,阿根廷,Argentina,1,1,draw,draw,Asunción,Asunción,Paraguay,0,martj42/international_results,1970-10-22__paraguay__argentina
19701104-irn-aus-friendly,1970-11-04T00:00:00Z,Friendly,friendly,Friendly,irn,IRN,伊朗,IR Iran,aus,AUS,澳大利亚,Australia,1,2,away,away,Tehran,Tehran,Iran,0,martj42/international_results,1970-11-04__iran__australia
19701111-fra-nor-uefa-euro-qualification,1970-11-11T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,fra,FRA,法国,France,nor,NOR,挪威,Norway,3,1,home,home,Lyon,Lyon,France,0,martj42/international_results,1970-11-11__france__norway
19701115-bel-fra-friendly,1970-11-15T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,fra,FRA,法国,France,1,2,away,away,Brussels,Brussels,Belgium,0,martj42/international_results,1970-11-15__belgium__france
19701210-alg-mar-african-cup-of-nations-qualification,1970-12-10T00:00:00Z,African Cup of Nations qualification,competitive,African Cup of Nations qualification,alg,ALG,阿尔及利亚,Algeria,mar,MAR,摩洛哥,Morocco,3,1,home,home,Algiers,Algiers,Algeria,0,martj42/international_results,1970-12-10__algeria__morocco
19701211-irn-kor-asian-games,1970-12-11T00:00:00Z,Asian Games,competitive,Asian Games,irn,IRN,伊朗,IR Iran,kor,KOR,韩国,Korea Republic,0,1,away,away,Bangkok,Bangkok,Thailand,1,martj42/international_results,1970-12-11__iran__south korea
19701218-jpn-kor-asian-games,1970-12-18T00:00:00Z,Asian Games,competitive,Asian Games,jpn,JPN,日本,Japan,kor,KOR,韩国,Korea Republic,1,2,away,away,Bangkok,Bangkok,Thailand,1,martj42/international_results,1970-12-18__japan__south korea
19701227-mar-alg-african-cup-of-nations-qualification,1970-12-27T00:00:00Z,African Cup of Nations qualification,competitive,African Cup of Nations qualification,mar,MAR,摩洛哥,Morocco,alg,ALG,阿尔及利亚,Algeria,3,0,home,home,Casablanca,Casablanca,Morocco,0,martj42/international_results,1970-12-27__morocco__algeria
19710108-arg-fra-friendly,1971-01-08T00:00:00Z,Friendly,friendly,Friendly,arg,ARG,阿根廷,Argentina,fra,FRA,法国,France,3,4,away,away,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1971-01-08__argentina__france
19710110-gha-cod-friendly,1971-01-10T00:00:00Z,Friendly,friendly,Friendly,gha,GHA,加纳,Ghana,cod,COD,刚果（金）,DR Congo,1,1,draw,draw,Accra,Accra,Ghana,0,martj42/international_results,1971-01-10__ghana__dr congo
19710113-arg-fra-friendly,1971-01-13T00:00:00Z,Friendly,friendly,Friendly,arg,ARG,阿根廷,Argentina,fra,FRA,法国,France,2,0,home,home,Mar del Plata,Mar del Plata,Argentina,0,martj42/international_results,1971-01-13__argentina__france
19710203-bel-sco-uefa-euro-qualification,1971-02-03T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,bel,BEL,比利时,Belgium,sco,SCO,苏格兰,Scotland,3,0,home,home,Liège,Liège,Belgium,0,martj42/international_results,1971-02-03__belgium__scotland
19710217-bel-por-uefa-euro-qualification,1971-02-17T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,bel,BEL,比利时,Belgium,por,POR,葡萄牙,Portugal,3,0,home,home,Brussels,Brussels,Belgium,0,martj42/international_results,1971-02-17__belgium__portugal
19710317-esp-fra-friendly,1971-03-17T00:00:00Z,Friendly,friendly,Friendly,esp,ESP,西班牙,Spain,fra,FRA,法国,France,2,2,draw,draw,Valencia,Valencia,Spain,0,martj42/international_results,1971-03-17__spain__france
19710421-por-sco-uefa-euro-qualification,1971-04-21T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,por,POR,葡萄牙,Portugal,sco,SCO,苏格兰,Scotland,2,0,home,home,Lisbon,Lisbon,Portugal,0,martj42/international_results,1971-04-21__portugal__scotland
19710425-tur-ger-uefa-euro-qualification,1971-04-25T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,tur,TUR,土耳其,Turkiye,ger,GER,德国,Germany,0,3,away,away,Istanbul,Istanbul,Turkey,0,martj42/international_results,1971-04-25__turkey__germany
19710502-civ-gha-friendly,1971-05-02T00:00:00Z,Friendly,friendly,Friendly,civ,CIV,科特迪瓦,Cote d'Ivoire,gha,GHA,加纳,Ghana,2,6,away,away,Abidjan,Abidjan,Ivory Coast,0,martj42/international_results,1971-05-02__ivory coast__ghana
19710522-eng-sco-british-home-championship,1971-05-22T00:00:00Z,British Home Championship,competitive,British Home Championship,eng,ENG,英格兰,England,sco,SCO,苏格兰,Scotland,3,1,home,home,London,London,England,0,martj42/international_results,1971-05-22__england__scotland
19710526-swe-aut-uefa-euro-qualification,1971-05-26T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,swe,SWE,瑞典,Sweden,aut,AUT,奥地利,Austria,1,0,home,home,Solna,Solna,Sweden,0,martj42/international_results,1971-05-26__sweden__austria
19710622-nor-ger-friendly,1971-06-22T00:00:00Z,Friendly,friendly,Friendly,nor,NOR,挪威,Norway,ger,GER,德国,Germany,1,7,away,away,Oslo,Oslo,Norway,0,martj42/international_results,1971-06-22__norway__germany
19710627-swe-ger-friendly,1971-06-27T00:00:00Z,Friendly,friendly,Friendly,swe,SWE,瑞典,Sweden,ger,GER,德国,Germany,1,0,home,home,Gothenburg,Gothenburg,Sweden,0,martj42/international_results,1971-06-27__sweden__germany
19710704-par-arg-copa-chevallier-boutell,1971-07-04T00:00:00Z,Copa Chevallier Boutell,competitive,Copa Chevallier Boutell,par,PAR,巴拉圭,Paraguay,arg,ARG,阿根廷,Argentina,1,1,draw,draw,Asunción,Asunción,Paraguay,0,martj42/international_results,1971-07-04__paraguay__argentina
19710709-arg-par-copa-chevallier-boutell,1971-07-09T00:00:00Z,Copa Chevallier Boutell,competitive,Copa Chevallier Boutell,arg,ARG,阿根廷,Argentina,par,PAR,巴拉圭,Paraguay,1,0,home,home,Rosario,Rosario,Argentina,0,martj42/international_results,1971-07-09__argentina__paraguay
19710711-bra-aut-friendly,1971-07-11T00:00:00Z,Friendly,friendly,Friendly,bra,BRA,巴西,Brazil,aut,AUT,奥地利,Austria,1,1,draw,draw,São Paulo,São Paulo,Brazil,0,martj42/international_results,1971-07-11__brazil__austria
19710714-arg-uru-friendly,1971-07-14T00:00:00Z,Friendly,friendly,Friendly,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,1,0,home,home,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1971-07-14__argentina__uruguay
19710718-uru-arg-friendly,1971-07-18T00:00:00Z,Friendly,friendly,Friendly,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,1,1,draw,draw,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1971-07-18__uruguay__argentina
19710724-bra-par-friendly,1971-07-24T00:00:00Z,Friendly,friendly,Friendly,bra,BRA,巴西,Brazil,par,PAR,巴拉圭,Paraguay,1,0,home,home,Rio de Janeiro,Rio de Janeiro,Brazil,0,martj42/international_results,1971-07-24__brazil__paraguay
19710728-arg-bra-copa-roca,1971-07-28T00:00:00Z,Copa Roca,competitive,Copa Roca,arg,ARG,阿根廷,Argentina,bra,BRA,巴西,Brazil,1,1,draw,draw,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1971-07-28__argentina__brazil
19710731-arg-bra-copa-roca,1971-07-31T00:00:00Z,Copa Roca,competitive,Copa Roca,arg,ARG,阿根廷,Argentina,bra,BRA,巴西,Brazil,2,2,draw,draw,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1971-07-31__argentina__brazil
19710808-swe-nor-nordic-championship,1971-08-08T00:00:00Z,Nordic Championship,competitive,Nordic Championship,swe,SWE,瑞典,Sweden,nor,NOR,挪威,Norway,3,0,home,home,Malmö,Malmö,Sweden,0,martj42/international_results,1971-08-08__sweden__norway
19710904-aut-swe-uefa-euro-qualification,1971-09-04T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,aut,AUT,奥地利,Austria,swe,SWE,瑞典,Sweden,1,0,home,home,Vienna,Vienna,Austria,0,martj42/international_results,1971-09-04__austria__sweden
19710908-ger-mex-friendly,1971-09-08T00:00:00Z,Friendly,friendly,Friendly,ger,GER,德国,Germany,mex,MEX,墨西哥,Mexico,5,0,home,home,Hanover,Hanover,Germany,0,martj42/international_results,1971-09-08__germany__mexico
19710908-nor-fra-uefa-euro-qualification,1971-09-08T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,nor,NOR,挪威,Norway,fra,FRA,法国,France,1,3,away,away,Oslo,Oslo,Norway,0,martj42/international_results,1971-09-08__norway__france
19710910-kor-irn-friendly,1971-09-10T00:00:00Z,Friendly,friendly,Friendly,kor,KOR,韩国,Korea Republic,irn,IRN,伊朗,IR Iran,2,0,home,home,Seoul,Seoul,South Korea,0,martj42/international_results,1971-09-10__south korea__iran
1971-09-11_mar_mex_verified_friendly,1971-09-11T00:00:00Z,International Friendly,friendly,International Friendly,mar,MAR,摩洛哥,Morocco,mex,MEX,墨西哥,Mexico,2,1,home_win,home_win,Casablanca,Casablanca,Morocco,0,11v11 + WorldFootball verified H2H backfill,https://www.11v11.com/matches/morocco-v-mexico-11-september-1971-231552/ | https://www.worldfootball.net/teams/te1275/morocco/matches-against/op1286/mexico
19710912-kor-irn-friendly,1971-09-12T00:00:00Z,Friendly,friendly,Friendly,kor,KOR,韩国,Korea Republic,irn,IRN,伊朗,IR Iran,0,2,away,away,Seoul,Seoul,South Korea,0,martj42/international_results,1971-09-12__south korea__iran
19710926-sui-tur-friendly,1971-09-26T00:00:00Z,Friendly,friendly,Friendly,sui,SUI,瑞士,Switzerland,tur,TUR,土耳其,Turkiye,4,0,home,home,Zürich,Zürich,Switzerland,0,martj42/international_results,1971-09-26__switzerland__turkey
19711013-mar-egy-african-cup-of-nations-qualification,1971-10-13T00:00:00Z,African Cup of Nations qualification,competitive,African Cup of Nations qualification,mar,MAR,摩洛哥,Morocco,egy,EGY,埃及,Egypt,3,0,home,home,Casablanca,Casablanca,Morocco,0,martj42/international_results,1971-10-13__morocco__egypt
19711013-sco-por-uefa-euro-qualification,1971-10-13T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,sco,SCO,苏格兰,Scotland,por,POR,葡萄牙,Portugal,2,1,home,home,Glasgow,Glasgow,Scotland,0,martj42/international_results,1971-10-13__scotland__portugal
19711013-sui-eng-uefa-euro-qualification,1971-10-13T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,sui,SUI,瑞士,Switzerland,eng,ENG,英格兰,England,2,3,away,away,Basel,Basel,Switzerland,0,martj42/international_results,1971-10-13__switzerland__england
19711027-egy-mar-african-cup-of-nations-qualification,1971-10-27T00:00:00Z,African Cup of Nations qualification,competitive,African Cup of Nations qualification,egy,EGY,埃及,Egypt,mar,MAR,摩洛哥,Morocco,3,2,home,home,Cairo,Cairo,Egypt,0,martj42/international_results,1971-10-27__egypt__morocco
19711110-eng-sui-uefa-euro-qualification,1971-11-10T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,eng,ENG,英格兰,England,sui,SUI,瑞士,Switzerland,1,1,draw,draw,London,London,England,0,martj42/international_results,1971-11-10__england__switzerland
19711110-sco-bel-uefa-euro-qualification,1971-11-10T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,sco,SCO,苏格兰,Scotland,bel,BEL,比利时,Belgium,1,0,home,home,Aberdeen,Aberdeen,Scotland,0,martj42/international_results,1971-11-10__scotland__belgium
19711121-hai-mex-concacaf-championship,1971-11-21T00:00:00Z,CONCACAF Championship,competitive,CONCACAF Championship,hai,HAI,海地,Haiti,mex,MEX,墨西哥,Mexico,0,0,draw,draw,San Fernando,San Fernando,Trinidad and Tobago,1,martj42/international_results,1971-11-21__haiti__mexico
19711121-por-bel-uefa-euro-qualification,1971-11-21T00:00:00Z,UEFA Euro qualification,competitive,UEFA Euro qualification,por,POR,葡萄牙,Portugal,bel,BEL,比利时,Belgium,1,1,draw,draw,Lisbon,Lisbon,Portugal,0,martj42/international_results,1971-11-21__portugal__belgium
19711201-ned-sco-friendly,1971-12-01T00:00:00Z,Friendly,friendly,Friendly,ned,NED,荷兰,Netherlands,sco,SCO,苏格兰,Scotland,2,1,home,home,Amsterdam,Amsterdam,Netherlands,0,martj42/international_results,1971-12-01__netherlands__scotland
19711218-irq-jor-afc-asian-cup-qualification,1971-12-18T00:00:00Z,AFC Asian Cup qualification,competitive,AFC Asian Cup qualification,irq,IRQ,伊拉克,Iraq,jor,JOR,约旦,Jordan,2,0,home,home,Kuwait City,Kuwait City,Kuwait,1,martj42/international_results,1971-12-18__iraq__jordan
19720101-irq-egy-palestine-cup,1972-01-01T00:00:00Z,Palestine Cup,competitive,Palestine Cup,irq,IRQ,伊拉克,Iraq,egy,EGY,埃及,Egypt,0,0,draw,draw,Baghdad,Baghdad,Iraq,0,martj42/international_results,1972-01-01__iraq__egypt
19720104-alg-qat-palestine-cup,1972-01-04T00:00:00Z,Palestine Cup,competitive,Palestine Cup,alg,ALG,阿尔及利亚,Algeria,qat,QAT,卡塔尔,Qatar,3,0,home,home,Baghdad,Baghdad,Iraq,1,martj42/international_results,1972-01-04__algeria__qatar
19720112-irq-alg-palestine-cup,1972-01-12T00:00:00Z,Palestine Cup,competitive,Palestine Cup,irq,IRQ,伊拉克,Iraq,alg,ALG,阿尔及利亚,Algeria,3,1,home,home,Baghdad,Baghdad,Iraq,0,martj42/international_results,1972-01-12__iraq__algeria
19720114-irq-egy-palestine-cup,1972-01-14T00:00:00Z,Palestine Cup,competitive,Palestine Cup,irq,IRQ,伊拉克,Iraq,egy,EGY,埃及,Egypt,1,3,away,away,Baghdad,Baghdad,Iraq,0,martj42/international_results,1972-01-14__iraq__egypt
19720217-sen-mar-friendly,1972-02-17T00:00:00Z,Friendly,friendly,Friendly,sen,SEN,塞内加尔,Senegal,mar,MAR,摩洛哥,Morocco,1,3,away,away,Dakar,Dakar,Senegal,0,martj42/international_results,1972-02-17__senegal__morocco
19720220-tun-aut-friendly,1972-02-20T00:00:00Z,Friendly,friendly,Friendly,tun,TUN,突尼斯,Tunisia,aut,AUT,奥地利,Austria,3,3,draw,draw,Tunis,Tunis,Tunisia,0,martj42/international_results,1972-02-20__tunisia__austria
